"STATION","STATION_NAME","DATE","TPCP","MNTM"
"GHCND:USC00235671","MOBERLY MO US",19480401,1.6,58.5
"GHCND:USC00235671","MOBERLY MO US",19480501,1.25,63
"GHCND:USC00235671","MOBERLY MO US",19480601,3.52,73
"GHCND:USC00235671","MOBERLY MO US",19480701,4.8,77.4
"GHCND:USC00235671","MOBERLY MO US",19480801,3.16,76.1
"GHCND:USC00235671","MOBERLY MO US",19481101,-9999,45.5
"GHCND:USC00235671","MOBERLY MO US",19481201,1.1,34
"GHCND:USC00235671","MOBERLY MO US",19490101,2.17,25.3
"GHCND:USC00235671","MOBERLY MO US",19490201,0.2,30.7
"GHCND:USC00235671","MOBERLY MO US",19490301,2.15,40.1
"GHCND:USC00235671","MOBERLY MO US",19490501,4.34,67.3
"GHCND:USC00235671","MOBERLY MO US",19490801,3.02,74.1
"GHCND:USC00235671","MOBERLY MO US",19491001,3.69,60.1
"GHCND:USC00235671","MOBERLY MO US",19491101,0.6,47.8
"GHCND:USC00235671","MOBERLY MO US",19491201,0,37.2
"GHCND:USC00235671","MOBERLY MO US",19500101,-9999,33.1
"GHCND:USC00235671","MOBERLY MO US",19500201,1.24,34.9
"GHCND:USC00235671","MOBERLY MO US",19500301,1.37,39.4
"GHCND:USC00235671","MOBERLY MO US",19500401,2.43,50.4
"GHCND:USC00235671","MOBERLY MO US",19500501,3.33,65.3
"GHCND:USC00235671","MOBERLY MO US",19500601,4.63,72.1
"GHCND:USC00235671","MOBERLY MO US",19500701,3.56,72.9
"GHCND:USC00235671","MOBERLY MO US",19500801,5.2,70.7
"GHCND:USC00235671","MOBERLY MO US",19500901,0.22,66.6
"GHCND:USC00235671","MOBERLY MO US",19501001,0.49,63.7
"GHCND:USC00235671","MOBERLY MO US",19501101,0.75,38.3
"GHCND:USC00235671","MOBERLY MO US",19501201,0.09,28
"GHCND:USC00235671","MOBERLY MO US",19510101,1.1,31.3
"GHCND:USC00235671","MOBERLY MO US",19510201,4.06,33.6
"GHCND:USC00235671","MOBERLY MO US",19510301,4.49,38.1
"GHCND:USC00235671","MOBERLY MO US",19510401,2.68,50.2
"GHCND:USC00235671","MOBERLY MO US",19510501,2.01,65.3
"GHCND:USC00235671","MOBERLY MO US",19510601,5.76,69.8
"GHCND:USC00235671","MOBERLY MO US",19510701,2.43,75.9
"GHCND:USC00235671","MOBERLY MO US",19510801,6.7,75.4
"GHCND:USC00235671","MOBERLY MO US",19511001,1.66,57.9
"GHCND:USC00235671","MOBERLY MO US",19511101,2.54,36.9
"GHCND:USC00235671","MOBERLY MO US",19511201,1.13,30
"GHCND:USC00235671","MOBERLY MO US",19520101,0.39,32
"GHCND:USC00235671","MOBERLY MO US",19520201,2.15,37.4
"GHCND:USC00235671","MOBERLY MO US",19520301,3.41,38.5
"GHCND:USC00235671","MOBERLY MO US",19520401,2.47,52.9
"GHCND:USC00235671","MOBERLY MO US",19520501,4.67,63.5
"GHCND:USC00235671","MOBERLY MO US",19520601,4,78.1
"GHCND:USC00235671","MOBERLY MO US",19520701,2.12,77.5
"GHCND:USC00235671","MOBERLY MO US",19520801,10.76,73.2
"GHCND:USC00235671","MOBERLY MO US",19520901,1.63,66.9
"GHCND:USC00235671","MOBERLY MO US",19521001,0.44,52.2
"GHCND:USC00235671","MOBERLY MO US",19521101,2.07,42.8
"GHCND:USC00235671","MOBERLY MO US",19521201,1.85,33.8
"GHCND:USC00235671","MOBERLY MO US",19530101,0.9,31.3
