"STATION","STATION_NAME","DATE","TPCP","MNTM"
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20071001,2.65,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20071101,2.04,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20071201,1.54,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20080101,3.35,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20080201,5.98,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20080301,4.84,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20080401,1.7,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20080501,0.63,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20080601,0.86,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20080701,2.14,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20080801,16.78,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20080901,0.22,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20081001,1.18,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20081101,0.03,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20081201,3,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20090101,1.21,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20090201,0.89,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20090301,1.38,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20090401,3.37,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20090501,5.25,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20090601,5.82,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20090701,6.13,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20090801,12.2,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20090901,3.09,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20091001,0.92,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20091101,1.51,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20091201,8.71,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20100101,7.55,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20100201,3.64,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20100301,5.51,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20100401,0.58,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20100501,5.9,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20100601,2.89,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20100701,1.66,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20100801,10.36,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20100901,6.86,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20101001,0.19,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20101101,0.15,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20101201,1.55,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20110101,6.1,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20110201,1.84,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20110301,7.49,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20110401,4.73,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20110501,1.13,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20110601,1.99,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20110701,8.07,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20110801,2.76,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20110901,3.54,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20111001,0.19,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20111101,1.91,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20111201,3.99,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20120101,1.48,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20120201,0.77,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20120301,3.55,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20120401,1.63,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20120501,5.71,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20120601,13.37,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20120701,9.54,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20120801,6.33,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20120901,5.93,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20121001,0.95,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20121101,0.1,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20121201,1.36,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20130101,0.5,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20130201,6.33,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20130301,4.66,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20130401,0.27,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20130501,1.56,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20130601,11.89,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20130701,4.21,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20130801,7.2,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20130901,1.76,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20131001,0.13,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20131101,1.6,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20131201,3.82,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20140101,6.64,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20140201,4.44,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20140301,8.03,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20140401,5.12,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20140501,3.23,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20140601,1.95,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20140701,3.62,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20140801,3.72,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20140901,11.29,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20141001,1.32,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20141101,3.36,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20141201,4.05,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20150101,5.69,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20150201,6.19,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20150301,1.18,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20150401,3.03,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20150501,4.48,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20150601,4.28,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20150701,5.75,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20150801,7.83,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20150901,8.41,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20151001,3.51,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20151101,3.45,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20151201,1.01,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20160101,3.12,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20160201,2.15,-9999
"GHCND:USC00082391","DOWLING PARK 1 W FL US",20160301,4.65,-9999
