"STATION","STATION_NAME","DATE","TPCP","MNTM"
"GHCND:USC00411671","CHEAPSIDE TX US",20000501,4.86,-9999
"GHCND:USC00411671","CHEAPSIDE TX US",20000601,5.57,-9999
"GHCND:USC00411671","CHEAPSIDE TX US",20000701,0.32,-9999
"GHCND:USC00411671","CHEAPSIDE TX US",20000801,1.1,-9999
"GHCND:USC00411671","CHEAPSIDE TX US",20000901,2.24,-9999
"GHCND:USC00411671","CHEAPSIDE TX US",20001001,4.52,-9999
"GHCND:USC00411671","CHEAPSIDE TX US",20001101,8.81,-9999
"GHCND:USC00411671","CHEAPSIDE TX US",20001201,2.74,-9999
"GHCND:USC00411671","CHEAPSIDE TX US",20010101,2.72,-9999
"GHCND:USC00411671","CHEAPSIDE TX US",20010201,0.91,-9999
"GHCND:USC00411671","CHEAPSIDE TX US",20010301,5.78,-9999
"GHCND:USC00411671","CHEAPSIDE TX US",20010401,0.73,-9999
"GHCND:USC00411671","CHEAPSIDE TX US",20010501,1.64,-9999
"GHCND:USC00411671","CHEAPSIDE TX US",20010601,1.43,-9999
"GHCND:USC00411671","CHEAPSIDE TX US",20010701,0.52,85.8
"GHCND:USC00411671","CHEAPSIDE TX US",20010801,11.46,85.8
"GHCND:USC00411671","CHEAPSIDE TX US",20010901,6.41,77.7
"GHCND:USC00411671","CHEAPSIDE TX US",20011001,2.59,68.9
"GHCND:USC00411671","CHEAPSIDE TX US",20011101,1.65,63.5
"GHCND:USC00411671","CHEAPSIDE TX US",20011201,5.87,54.3
"GHCND:USC00411671","CHEAPSIDE TX US",20020101,0.67,53.1
"GHCND:USC00411671","CHEAPSIDE TX US",20020201,0.6,50
"GHCND:USC00411671","CHEAPSIDE TX US",20020301,1.12,59.2
"GHCND:USC00411671","CHEAPSIDE TX US",20020401,3.03,74.3
"GHCND:USC00411671","CHEAPSIDE TX US",20020501,1.82,77.2
"GHCND:USC00411671","CHEAPSIDE TX US",20020601,5.58,82
"GHCND:USC00411671","CHEAPSIDE TX US",20020701,8.7,82
"GHCND:USC00411671","CHEAPSIDE TX US",20020801,2.21,83.7
"GHCND:USC00411671","CHEAPSIDE TX US",20020901,4.86,78.4
"GHCND:USC00411671","CHEAPSIDE TX US",20021001,6.2,70.9
"GHCND:USC00411671","CHEAPSIDE TX US",20021101,4.78,56.7
"GHCND:USC00411671","CHEAPSIDE TX US",20021201,9.94,53.1
"GHCND:USC00411671","CHEAPSIDE TX US",20030101,1.95,47.7
"GHCND:USC00411671","CHEAPSIDE TX US",20030201,2.95,51.4
"GHCND:USC00411671","CHEAPSIDE TX US",20030301,0.91,60.8
"GHCND:USC00411671","CHEAPSIDE TX US",20030401,0.4,69.8
"GHCND:USC00411671","CHEAPSIDE TX US",20030501,0.42,80.4
"GHCND:USC00411671","CHEAPSIDE TX US",20030601,2.81,82.4
"GHCND:USC00411671","CHEAPSIDE TX US",20030701,6.76,81.7
"GHCND:USC00411671","CHEAPSIDE TX US",20030801,3.17,82.9
